 # NUV-r g-r t[Myr]
 -0.646996975     -0.179630280              22
 -0.646154881     -0.179315090              22
 -0.645313263     -0.179000378              22
 -0.644472122     -0.178687572              22
 -0.643631935     -0.178375244              22
 -0.642792702     -0.178063393              22
 -0.641954899     -0.177753925              22
 -0.641118050     -0.177445412              22
 -0.640281200     -0.177138329              23
 -0.639445782     -0.176832199              23
 -0.638611794     -0.176527500              23
 -0.637778759     -0.176224232              23
 -0.636946678     -0.175921917              23
 -0.636115551     -0.175621033              23
 -0.635285378     -0.175322056              23
 -0.634456158     -0.175023079              23
 -0.633627892     -0.174726009              23
 -0.632801056     -0.174429893              23
 -0.631975651     -0.174135685              24
 -0.631151199     -0.173842430              24
 -0.630327702     -0.173549652              24
 -0.629505634     -0.173259735              24
 -0.628685474     -0.172970295              24
 -0.627865791     -0.172682285              24
 -0.627048016     -0.172396183              24
 -0.626231670     -0.172111034              24
 -0.625415802     -0.171826839              24
 -0.624602318     -0.171544552              24
 -0.623789787     -0.171264172              25
 -0.622978210     -0.170984268              25
 -0.622168064     -0.170704842              25
 -0.621359825     -0.170428753              25
 -0.620553017     -0.170152664              25
 -0.619748116     -0.169878483              25
 -0.618944168     -0.169605732              25
 -0.618142128     -0.169334412              25
 -0.617341518     -0.169064999              25
 -0.616542339     -0.168797016              25
 -0.615745068     -0.168530464              26
 -0.614948750     -0.168264389              26
 -0.614154339     -0.167999744              26
 -0.613362312     -0.167738438              26
 -0.612570763     -0.167476654              26
 -0.611781120     -0.167216778              26
 -0.610992908     -0.166958332              26
 -0.610207558     -0.166701794              26
 -0.609422207     -0.166446209              26
 -0.608639717     -0.166192532              26
 -0.607859612     -0.165941238              27
 -0.607079506     -0.165689945              27
 -0.606301785     -0.165441036              27
 -0.605526447     -0.165192604              27
 -0.604753017     -0.164947033              27
 -0.603981018     -0.164701939              27
 -0.603209496     -0.164458752              27
 -0.602442265     -0.164217472              27
 -0.601675034     -0.163976669              27
 -0.600910664     -0.163738728              27
